datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable;price;priceNeighboringCountry;netExport
2022-08-03T03:30:00;1008;345;950;868;0;27;991;3330;1830;935;23;162;10684;8866;410;7248;3221;326,3;259,85;-211
2022-08-03T03:45:00;1007;347;941;885;0;27;991;3330;1827;932;28;162;10709;8883;425;7242;3235;326,3;259,85;-211
2022-08-03T04:00:00;1006;352;925;946;0;27;992;3334;1809;929;22;162;10799;8929;466;7226;3278;329,96;261,03;-340
2022-08-03T04:15:00;1006;351;937;991;0;27;992;3326;1820;933;30;162;10902;8974;486;7233;3342;329,96;261,03;-338
2022-08-03T04:30:00;1006;374;974;1027;0;27;992;3333;1829;923;52;162;10950;8949;451;7239;3460;329,96;261,03;-336
2022-08-03T04:45:00;1005;385;998;1063;0;27;992;3336;1826;924;26;162;10987;8927;400;7240;3504;329,96;261,03;-338
2022-08-03T05:00:00;1005;365;1022;1111;0;27;993;3337;1797;942;12;158;11405;9272;368;7227;3542;368,76;278,19;-652
2022-08-03T05:15:00;1004;394;1034;1150;1;27;993;3339;1803;932;19;158;11438;9253;334;7225;3629;368,76;278,19;-652
2022-08-03T05:30:00;1004;399;1041;1175;6;27;993;3337;1804;936;38;158;11560;9339;313;7228;3690;368,76;278,19;-652
2022-08-03T05:45:00;1004;418;1034;1282;27;27;993;3336;1801;933;126;158;11794;9451;233;7221;3918;368,76;278,19;-652
2022-08-03T06:00:00;1006;399;1008;1329;73;27;994;3342;1792;935;71;164;12388;9979;38;7227;3913;440,47;319,56;-1.136
2022-08-03T06:15:00;1003;389;994;1313;172;27;993;3338;1797;938;250;164;12764;10285;3;7230;4148;440,47;319,56;-1.146
2022-08-03T06:30:00;1005;406;986;1289;323;27;994;3349;1809;943;340;164;13043;10445;3;7259;4376;440,47;319,56;-1.141
2022-08-03T06:45:00;1004;414;988;1294;540;27;994;3366;1808;945;418;164;13309;10487;2;7277;4685;440,47;319,56;-1.140
2022-08-03T07:00:00;1006;406;966;1286;834;27;994;3372;1786;940;579;163;13663;10577;14;7255;5104;453,86;328,58;-870
2022-08-03T07:15:00;1006;408;941;1258;1204;27;993;3368;1782;936;529;163;13933;10531;14;7242;5373;453,86;328,58;-870
2022-08-03T07:30:00;1005;404;937;1151;1624;27;994;3377;1776;943;434;163;14201;10489;14;7253;5582;453,86;328,58;-870
2022-08-03T07:45:00;1005;401;917;999;2112;27;994;3353;1776;947;372;163;14423;10396;13;7233;5833;453,86;328,58;-870
2022-08-03T08:00:00;1006;415;904;847;2656;27;994;3316;1780;937;865;164;14703;10297;5;7191;6720;444,21;340,3;-230
2022-08-03T08:15:00;1006;400;907;713;3196;27;993;3320;1798;938;649;164;14815;10000;3;7213;6898;444,21;340,3;-227
2022-08-03T08:30:00;1008;376;928;629;3762;27;993;3327;1817;889;473;164;15045;9727;2;7190;7203;444,21;340,3;-227
2022-08-03T08:45:00;1005;368;936;609;4306;27;992;3328;1824;891;328;263;15262;9411;23;7298;7579;444,21;340,3;-229
2022-08-03T09:00:00;1005;407;945;632;4846;27;990;3328;1828;888;356;165;15393;8970;19;7199;8218;370,24;305,05;516
2022-08-03T09:15:00;1005;392;934;680;5365;27;989;3327;1829;870;95;165;15582;8603;78;7180;8498;370,24;305,05;515
2022-08-03T09:30:00;1005;380;931;745;5862;27;984;3325;1834;828;37;165;15819;8282;279;7136;8987;370,24;305,05;515
2022-08-03T09:45:00;1004;364;922;797;6331;27;969;3304;1815;789;30;165;16042;7992;369;7042;9475;370,24;305,05;515
2022-08-03T10:00:00;1003;390;919;854;6746;27;961;3325;1804;750;77;159;16179;7661;338;6999;10016;317,82;261,62;1.302
2022-08-03T10:15:00;1002;362;913;924;7137;27;960;3322;1810;753;16;159;16257;7284;380;7004;10381;317,82;261,62;1.306
2022-08-03T10:30:00;1001;375;914;1005;7511;27;960;3291;1811;749;6;160;16429;6999;714;6971;10839;317,82;261,62;1.302
2022-08-03T10:45:00;1001;361;919;1143;7849;27;959;3235;1821;748;11;160;16509;6599;1064;6923;11311;317,82;261,62;1.302
2022-08-03T11:00:00;1003;377;907;1208;8118;27;960;3133;1870;714;37;157;16733;6501;1130;6834;11677;244,61;254,33;1.457
2022-08-03T11:15:00;1003;359;885;1279;8376;27;959;3099;1895;721;18;157;16839;6298;1234;6831;11947;244,61;254,33;1.462
2022-08-03T11:30:00;1005;360;868;1337;8594;27;959;3102;1865;722;1;157;16929;6131;1355;6805;12192;244,61;254,33;1.452
2022-08-03T11:45:00;1006;361;861;1348;8773;27;958;3083;1777;723;11;157;17056;6074;1428;6698;12387;244,61;254,33;1.455
2022-08-03T12:00:00;1005;380;839;1371;8914;27;957;3091;1675;718;36;157;16991;5867;1440;6598;12572;243,56;245,45;1.745
2022-08-03T12:15:00;1003;359;868;1373;9031;27;957;3075;1624;718;11;157;16941;5670;1448;6531;12672;243,56;245,45;1.747
2022-08-03T12:30:00;1003;358;899;1316;9152;27;958;3029;1525;722;2;157;16889;5522;1449;6391;12757;243,56;245,45;1.744
2022-08-03T12:45:00;1001;357;892;1305;9195;27;956;3044;1435;722;0;157;16919;5527;1396;6314;12777;243,56;245,45;1.744
2022-08-03T13:00:00;1001;354;887;1246;9208;27;957;3036;1359;718;0;157;16932;5591;1431;6227;12723;182,52;232,82;1.569
2022-08-03T13:15:00;1000;352;865;1213;9208;27;957;3059;1312;717;0;157;16868;5583;1472;6202;12665;182,52;232,82;1.569
2022-08-03T13:30:00;1000;351;849;1162;9162;27;957;3080;1284;715;0;157;16753;5580;1508;6193;12551;182,52;232,82;1.569
2022-08-03T13:45:00;1001;346;828;1128;9096;27;956;3096;1265;714;0;157;16619;5568;1502;6188;12426;182,52;232,82;1.569
2022-08-03T14:00:00;1001;346;864;1096;8995;27;955;3095;1313;714;2;158;16496;5542;1449;6235;12331;199,08;243,65;1.648
2022-08-03T14:15:00;1000;350;787;1061;8858;27;956;3095;1370;710;3;158;16369;5663;1372;6289;12086;199,08;243,65;1.648
2022-08-03T14:30:00;1000;349;783;1038;8720;27;957;3092;1402;713;8;158;16350;5809;1298;6322;11925;199,08;243,65;1.648
2022-08-03T14:45:00;1002;345;785;1006;8551;27;956;3093;1443;714;35;158;16132;5790;1153;6364;11751;199,08;243,65;1.647
2022-08-03T15:00:00;1002;344;822;948;8321;27;956;3088;1553;731;4;158;16175;6085;1236;6486;11468;291,92;261,19;1.331
2022-08-03T15:15:00;1002;348;762;935;8063;27;957;3086;1619;741;14;158;15998;6237;1161;6561;11151;291,92;261,19;1.331
2022-08-03T15:30:00;1002;359;740;899;7806;27;957;3085;1673;750;14;157;15839;6395;973;6622;10847;291,92;261,19;1.331
2022-08-03T15:45:00;1002;355;701;888;7475;27;957;3117;1691;818;82;157;15488;6425;861;6740;10530;291,92;261,19;1.331
2022-08-03T16:00:00;1002;349;684;817;7138;27;956;3237;1747;960;61;157;15621;6983;851;7057;10078;361,59;284,75;1.192
2022-08-03T16:15:00;1002;352;686;799;6766;27;957;3293;1757;1030;68;157;15231;6980;602;7194;9700;361,59;284,75;1.197
2022-08-03T16:30:00;1003;390;660;752;6363;27;957;3299;1764;1155;93;157;15099;7324;235;7332;9288;361,59;284,75;1.207
2022-08-03T16:45:00;1002;410;642;679;5925;27;962;3310;1761;1266;261;157;15055;7809;159;7456;8946;361,59;284,75;1.207
2022-08-03T17:00:00;1002;361;619;618;5495;27;969;3304;1758;1466;122;157;15000;8269;427;7654;8244;438,52;348,8;348
2022-08-03T17:15:00;1002;366;560;575;5004;27;972;3312;1768;1643;249;157;14962;8824;199;7852;7783;438,52;348,8;354
2022-08-03T17:30:00;1004;388;502;532;4472;27;980;3318;1765;1745;571;157;14915;9410;3;7965;7496;438,52;348,8;362
2022-08-03T17:45:00;1003;412;452;482;3978;27;980;3339;1770;1938;888;157;14901;9988;3;8184;7242;438,52;348,8;362
2022-08-03T18:00:00;1002;366;397;469;3425;27;980;3334;1769;2064;401;158;14768;10479;74;8305;6087;500,35;401,07;-751
2022-08-03T18:15:00;1004;367;345;426;2937;27;980;3339;1768;2102;700;158;14710;11002;8;8347;5806;500,35;401,07;-739
2022-08-03T18:30:00;1005;408;315;399;2464;27;980;3339;1748;2205;1088;158;14543;11365;2;8430;5706;500,35;401,07;-737
2022-08-03T18:45:00;1004;417;287;368;1978;27;980;3337;1739;2280;1395;158;14486;11854;2;8494;5476;500,35;401,07;-737
2022-08-03T19:00:00;1003;386;252;343;1550;27;979;3323;1749;2318;1468;158;14337;12192;1;8527;5029;550,06;451,25;-1.389
2022-08-03T19:15:00;1003;396;202;334;1154;27;980;3338;1749;2341;1765;158;14235;12545;1;8566;4881;550,06;451,25;-1.386
2022-08-03T19:30:00;1003;429;172;318;817;27;980;3342;1753;2403;1932;158;14141;12834;1;8636;4698;550,06;451,25;-1.390
2022-08-03T19:45:00;1001;453;153;287;547;27;980;3351;1752;2440;2021;163;14063;13076;1;8686;4489;550,06;451,25;-1.391
2022-08-03T20:00:00;1002;458;138;279;349;27;980;3343;1751;2546;1904;180;14017;13252;0;8800;4157;566,89;463,03;-1.765
2022-08-03T20:15:00;1005;446;127;250;194;27;980;3364;1746;2584;1866;177;13879;13308;0;8851;3915;566,89;463,03;-1.765
2022-08-03T20:30:00;1008;402;108;254;85;27;980;3380;1742;2606;1749;204;13702;13256;0;8912;3633;566,89;463,03;-1.764
2022-08-03T20:45:00;1007;419;92;281;25;27;980;3375;1737;2625;1709;194;13653;13255;0;8911;3560;566,89;463,03;-1.754
2022-08-03T21:00:00;1008;429;97;299;5;27;980;3391;1743;2660;1828;191;13507;13106;0;8965;3693;560,76;449,39;-1.620
2022-08-03T21:15:00;1008;428;98;276;1;27;980;3386;1741;2655;1748;191;13466;13092;0;8953;3586;560,76;449,39;-1.615
2022-08-03T21:30:00;1008;423;75;276;0;27;980;3380;1741;2684;1545;192;13302;12951;1;8977;3354;560,76;449,39;-1.620
2022-08-03T21:45:00;1006;404;51;305;0;27;981;3382;1743;2712;1406;192;13233;12878;1;9010;3199;560,76;449,39;-1.619
2022-08-03T22:00:00;1006;423;44;313;0;27;981;3389;1749;2808;1351;192;13104;12748;1;9119;3164;500,02;419,26;-1.230
2022-08-03T22:15:00;1007;420;42;327;0;27;981;3377;1747;2870;1153;192;12980;12611;1;9167;2976;500,02;419,26;-1.229
2022-08-03T22:30:00;1006;412;42;359;0;27;981;3380;1752;2836;820;166;12627;12227;10;9115;2666;500,02;419,26;-1.229
2022-08-03T22:45:00;1005;384;44;374;0;27;983;3364;1750;2822;708;158;12454;12037;17;9077;2542;500,02;419,26;-1.229
2022-08-03T23:00:00;1006;422;37;389;0;27;984;3354;1741;2711;683;158;12230;11804;30;8948;2564;452,18;381,35;-1.027
2022-08-03T23:15:00;1007;401;31;402;0;27;984;3342;1743;2729;500;158;12091;11658;60;8956;2368;452,18;381,35;-1.027
2022-08-03T23:30:00;1009;361;29;434;0;27;984;3340;1752;2669;289;158;11874;11411;21;8903;2149;452,18;381,35;-1.027
2022-08-03T23:45:00;1007;355;35;465;0;27;983;3331;1757;2535;207;158;11647;11147;97;8764;2096;452,18;381,35;-1.027
2022-08-04T00:00:00;1006;351;36;496;0;27;985;3359;1790;2380;198;159;11559;11027;8;8673;2114;450,3;379,39;-1.181
2022-08-04T00:15:00;1005;336;49;546;0;27;986;3348;1799;2307;80;159;11459;10864;11;8599;2043;450,3;379,39;-1.181
2022-08-04T00:30:00;1005;343;59;587;0;27;986;3347;1805;2171;102;159;11336;10691;85;8468;2123;450,3;379,39;-1.181
2022-08-04T00:45:00;1005;337;70;663;0;27;986;3341;1832;1994;216;159;11269;10537;188;8312;2318;450,3;379,39;-1.181
2022-08-04T01:00:00;1006;371;101;732;0;27;987;3339;1877;1629;105;161;11090;10258;136;7993;2342;414,26;350,64;-1.017
2022-08-04T01:15:00;1006;360;138;804;0;27;987;3330;1895;1395;86;161;11031;10090;102;7768;2421;414,26;350,64;-1.019
2022-08-04T01:30:00;1006;343;160;867;0;27;987;3331;1906;1316;50;161;10993;9966;132;7701;2453;414,26;350,64;-1.019
2022-08-04T01:45:00;1006;351;191;917;0;27;987;3327;1902;1319;52;161;11004;9897;381;7696;2544;414,26;350,64;-1.020
2022-08-04T02:00:00;1007;363;203;945;0;27;989;3320;1912;1287;39;161;10875;9727;380;7669;2584;375,07;318,29;-799
2022-08-04T02:15:00;1006;360;218;995;0;27;989;3321;1916;1260;43;161;10832;9620;486;7647;2649;375,07;318,29;-799
2022-08-04T02:30:00;1007;356;228;1049;0;27;988;3321;1922;1244;46;161;10874;9597;578;7636;2713;375,07;318,29;-800
2022-08-04T02:45:00;1007;351;245;1123;0;27;987;3308;1925;1233;32;161;10900;9531;638;7614;2785;375,07;318,29;-800
2022-08-04T03:00:00;1007;340;250;1215;0;27;989;3322;1925;1245;14;161;10838;9374;622;7642;2853;348,49;296,42;-711
2022-08-04T03:15:00;1007;341;259;1313;0;27;989;3314;1922;1290;15;161;10801;9229;728;7676;2962;348,49;296,42;-711
2022-08-04T03:30:00;1008;359;264;1383;0;27;989;3311;1920;1218;14;161;10813;9167;778;7599;3055;348,49;296,42;-711
2022-08-04T03:45:00;1006;340;273;1475;0;27;989;3322;1921;1216;11;161;10791;9043;852;7609;3132;348,49;296,42;-711
2022-08-04T04:00:00;1005;344;293;1522;0;27;988;3329;1918;1200;11;161;10895;9081;828;7596;3202;345,3;293,54;-761
2022-08-04T04:15:00;1005;345;316;1553;0;27;988;3329;1919;1187;11;161;10923;9054;856;7584;3257;345,3;293,54;-759
2022-08-04T04:30:00;1006;348;344;1557;0;27;988;3324;1920;1196;10;161;11006;9104;802;7589;3292;345,3;293,54;-758
2022-08-04T04:45:00;1005;349;363;1559;0;27;987;3327;1918;1226;10;161;11175;9253;663;7619;3313;345,3;293,54;-758
2022-08-04T05:00:00;1006;356;389;1556;0;27;989;3341;1918;1276;15;157;11532;9587;638;7681;3349;375,07;318,67;-823
2022-08-04T05:15:00;1006;360;414;1561;1;27;990;3348;1920;1261;10;157;11652;9676;510;7676;3379;375,07;318,67;-819
2022-08-04T05:30:00;1006;366;440;1576;4;27;990;3341;1923;1312;40;157;11745;9725;419;7723;3459;375,07;318,67;-816
2022-08-04T05:45:00;1004;371;457;1624;20;27;990;3329;1913;1460;66;157;11873;9772;329;7849;3569;375,07;318,67;-815
2022-08-04T06:00:00;1005;366;469;1696;70;27;988;3338;1904;1575;17;155;12332;10098;298;7960;3650;452,27;381,27;-1.174
2022-08-04T06:15:00;1005;374;462;1666;179;27;991;3365;1901;1586;12;156;12743;10436;122;7999;3725;452,27;381,27;-1.169
2022-08-04T06:30:00;1006;373;463;1592;338;27;991;3372;1904;1636;61;157;13074;10681;120;8060;3860;452,27;381,27;-1.167
2022-08-04T06:45:00;1004;373;487;1574;556;27;990;3371;1907;1663;90;158;13312;10696;33;8089;4111;452,27;381,27;-1.164
2022-08-04T07:00:00;1005;375;491;1550;842;27;989;3365;1904;1657;219;160;13762;10879;15;8075;4509;480,1;397,02;-1.132
2022-08-04T07:15:00;1005;372;478;1488;1204;27;990;3368;1898;1651;245;175;14024;10854;18;8082;4819;480,1;397,02;-1.132
2022-08-04T07:30:00;1006;376;451;1399;1618;27;990;3376;1896;1623;254;191;14260;10792;15;8076;5131;480,1;397,02;-1.131
2022-08-04T07:45:00;1005;360;426;1295;2069;27;977;3366;1898;1608;142;206;14524;10734;18;8055;5324;480,1;397,02;-1.128
2022-08-04T08:00:00;1006;384;402;1163;2570;27;956;3370;1903;1582;537;218;14835;10700;4;8029;6089;479,79;399,77;-348
2022-08-04T08:15:00;1005;408;378;1020;3097;27;955;3386;1890;1595;356;238;14992;10497;14;8064;6291;479,79;399,77;-353
2022-08-04T08:30:00;1006;415;353;880;3633;27;942;3378;1894;1598;167;244;15195;10330;23;8056;6481;479,79;399,77;-362
2022-08-04T08:45:00;1004;377;325;754;4166;27;944;3373;1893;1559;82;243;15376;10132;22;8012;6735;479,79;399,77;-379
2022-08-04T09:00:00;1005;416;300;644;4682;27;944;3368;1888;1512;481;247;15604;9978;10;7959;7555;449,9;372,98;607
2022-08-04T09:15:00;1005;396;272;552;5164;27;944;3379;1875;1384;366;248;15675;9688;8;7830;7782;449,9;372,98;567
2022-08-04T09:30:00;1004;375;241;482;5631;27;946;3353;1862;1351;148;249;15775;9421;11;7761;7908;449,9;372,98;559
2022-08-04T09:45:00;1002;357;210;440;6075;27;945;3283;1844;1312;99;249;15916;9192;11;7633;8210;449,9;372,98;544
2022-08-04T10:00:00;1002;377;194;429;6489;27;944;3155;1828;1226;382;249;15999;8887;15;7402;8900;408,25;333,61;861
2022-08-04T10:15:00;999;383;171;421;6857;27;944;3117;1817;1155;269;249;16136;8687;15;7282;9127;408,25;333,61;861
2022-08-04T10:30:00;996;356;156;436;7181;27;944;3117;1811;1103;150;249;16279;8507;6;7224;9302;408,25;333,61;861
2022-08-04T10:45:00;998;360;140;454;7500;27;943;3107;1812;970;66;249;16489;8396;26;7081;9545;408,25;333,61;861
2022-08-04T11:00:00;998;381;121;512;7791;27;944;3111;1804;906;165;339;16637;8212;206;7104;9995;370,91;294,19;941
2022-08-04T11:15:00;997;369;113;561;8020;27;943;3106;1802;896;74;337;16715;8022;251;7084;10161;370,91;294,19;941
2022-08-04T11:30:00;998;366;113;616;8202;27;942;3114;1804;894;52;335;16890;7960;320;7089;10374;370,91;294,19;941
2022-08-04T11:45:00;998;363;131;679;8369;27;941;3094;1802;895;29;244;16923;7745;490;6976;10596;370,91;294,19;940
2022-08-04T12:00:00;998;374;156;775;8479;27;941;3079;1802;885;48;244;16861;7451;801;6951;10857;344,28;273,79;1.137
2022-08-04T12:15:00;997;358;148;869;8569;27;941;3091;1800;889;60;244;16806;7221;1043;6965;11028;344,28;273,79;1.137
2022-08-04T12:30:00;997;349;137;950;8641;27;941;3084;1798;891;22;244;16842;7114;1100;6958;11123;344,28;273,79;1.137
2022-08-04T12:45:00;996;349;164;1017;8642;27;938;3090;1792;898;20;244;16828;7005;1206;6962;11215;344,28;273,79;1.137
2022-08-04T13:00:00;997;358;187;1076;8614;27;938;3071;1802;860;18;244;16882;7005;1177;6915;11277;284,02;260,65;1.266
2022-08-04T13:15:00;994;364;178;1115;8560;27;939;3051;1802;837;29;244;16961;7109;1253;6873;11267;284,02;260,65;1.265
2022-08-04T13:30:00;995;352;181;1168;8442;27;939;3075;1828;811;5;244;16861;7070;1345;6897;11170;284,02;260,65;1.262
2022-08-04T13:45:00;995;349;196;1269;8306;27;939;3093;1801;816;4;244;16780;7010;1384;6893;11146;284,02;260,65;1.260
2022-08-04T14:00:00;995;355;198;1324;8102;27;939;3073;1796;884;27;244;16701;7079;1146;6936;11028;319,51;264,46;1.288
2022-08-04T14:15:00;994;360;188;1402;7885;27;939;3076;1796;878;71;237;16560;7086;1068;6926;10927;319,51;264,46;1.288
2022-08-04T14:30:00;995;385;207;1467;7662;27;939;3081;1796;872;86;309;16441;7106;1044;6997;10829;319,51;264,46;1.288
2022-08-04T14:45:00;998;366;220;1522;7433;27;936;3066;1797;872;74;309;16402;7228;850;6980;10640;319,51;264,46;1.290
2022-08-04T15:00:00;999;382;172;1586;7154;27;906;3061;1778;860;66;225;16530;7619;876;6830;10386;342,64;280,2;797
2022-08-04T15:15:00;999;415;159;1596;6879;27;877;3071;1802;860;119;233;16441;7807;710;6843;10194;342,64;280,2;797
2022-08-04T15:30:00;998;432;157;1601;6613;27;878;3076;1836;885;136;238;16205;7834;589;6913;9964;342,64;280,2;797
2022-08-04T15:45:00;998;438;150;1622;6346;27;885;3064;1846;887;137;323;16010;7893;463;7005;9718;342,64;280,2;804
2022-08-04T16:00:00;999;367;132;1683;6056;27;904;3066;1874;1007;45;238;15898;8027;548;7089;9309;366,51;293,03;369
2022-08-04T16:15:00;999;407;138;1649;5715;27;915;3073;1888;1082;110;238;15702;8200;337;7196;9045;366,51;293,03;380
2022-08-04T16:30:00;999;417;136;1620;5375;27;915;3073;1874;1266;141;238;15439;8308;353;7366;8715;366,51;293,03;370
2022-08-04T16:45:00;999;423;125;1611;5013;27;914;3110;1884;1528;173;237;15383;8634;358;7673;8371;366,51;293,03;376
2022-08-04T17:00:00;1000;387;117;1623;4560;27;913;3227;1888;1867;132;229;15386;9086;223;8124;7846;416,97;335,64;139
2022-08-04T17:15:00;999;419;115;1558;4162;27;913;3289;1896;1942;274;226;15258;9423;7;8266;7554;416,97;335,64;142
2022-08-04T17:30:00;1000;429;121;1488;3755;27;913;3317;1914;2001;533;225;15154;9790;4;8370;7353;416,97;335,64;144
2022-08-04T17:45:00;999;414;150;1417;3317;27;913;3318;1919;2015;684;204;15005;10120;2;8369;7008;416,97;335,64;144
2022-08-04T18:00:00;998;368;174;1359;2894;28;912;3313;1929;2152;167;155;14841;10414;132;8461;5988;492,73;396,32;-1.075
2022-08-04T18:15:00;999;395;182;1345;2466;28;914;3327;1935;2133;456;155;14793;10801;70;8464;5871;492,73;396,32;-1.075
2022-08-04T18:30:00;1000;401;182;1260;2064;28;913;3312;1933;2167;823;155;14749;11242;1;8480;5758;492,73;396,32;-1.075
2022-08-04T18:45:00;998;398;178;1209;1666;27;914;3264;1929;2175;1097;155;14685;11632;1;8437;5573;492,73;396,32;-1.082
2022-08-04T19:00:00;1000;385;185;1219;1291;27;912;3258;1927;2224;1121;155;14546;11852;1;8476;5228;513,74;418,16;-1.422
2022-08-04T19:15:00;999;395;210;1176;976;27;911;3269;1930;2204;1376;155;14420;12059;1;8469;5159;513,74;418,16;-1.425
2022-08-04T19:30:00;1000;389;229;1292;709;27;933;3269;1922;2182;1560;155;14186;11956;1;8461;5206;513,74;418,16;-1.437
2022-08-04T19:45:00;999;405;268;1398;480;27;967;3281;1921;2183;1509;155;14138;11992;1;8507;5086;513,74;418,16;-1.437
2022-08-04T20:00:00;1003;401;282;1392;305;27;975;3269;1932;2183;1583;155;14170;12191;2;8514;4993;504,33;404,29;-1.289
2022-08-04T20:15:00;1006;388;243;1432;163;27;975;3299;1939;2187;1572;155;14049;12211;2;8555;4831;504,33;404,29;-1.286
2022-08-04T20:30:00;1005;384;240;1440;64;27;976;3350;1947;2196;1477;155;13962;12217;3;8624;4637;504,33;404,29;-1.283
2022-08-04T20:45:00;1003;374;246;1460;15;27;976;3350;1946;2194;1401;155;13782;12061;3;8621;4526;504,33;404,29;-1.279
2022-08-04T21:00:00;1004;376;272;1476;3;27;976;3357;1947;2210;1323;156;13614;11864;2;8646;4481;499,83;418,31;-998
2022-08-04T21:15:00;1005;392;291;1463;0;27;976;3353;1954;2217;1176;156;13625;11871;3;8656;4354;499,83;418,31;-983
2022-08-04T21:30:00;1005;405;282;1478;0;27;977;3343;1958;2213;1049;156;13533;11774;3;8647;4246;499,83;418,31;-984
2022-08-04T21:45:00;1003;374;164;1636;0;27;978;3346;1952;2191;813;156;13374;11575;3;8623;4017;499,83;418,31;-978
2022-08-04T22:00:00;1003;416;227;1571;0;27;980;3353;1944;2201;1091;156;13317;11518;2;8634;4335;480,6;412,37;-483
2022-08-04T22:15:00;1000;396;269;1533;0;27;980;3341;1945;2198;928;156;13133;11332;1;8620;4153;480,6;412,37;-481
2022-08-04T22:30:00;1003;390;263;1671;0;27;982;3346;1949;2199;467;156;12689;10756;1;8632;3821;480,6;412,37;-480
2022-08-04T22:45:00;1003;342;140;1842;0;27;983;3329;1952;2197;299;156;12570;10588;3;8617;3653;480,6;412,37;-482
2022-08-04T23:00:00;1003;396;80;1825;0;27;979;3327;1948;2103;590;156;12514;10609;3;8513;3921;424,96;334,54;-158
2022-08-04T23:15:00;1004;372;82;1785;0;27;971;3305;1944;1983;474;250;12235;10368;3;8453;3744;424,96;334,54;-163
2022-08-04T23:30:00;1005;349;79;1780;0;27;964;3308;1940;1949;334;250;12011;10153;3;8411;3574;424,96;334,54;-166
2022-08-04T23:45:00;1005;319;71;1733;0;27;961;3310;1937;1824;292;251;11823;10019;6;8283;3447;424,96;334,54;-172
2022-08-05T00:00:00;1004;343;106;1683;0;27;955;3324;1923;1415;104;259;11597;9809;172;7876;3267;406,06;346,26;-401
2022-08-05T00:15:00;1004;349;92;1776;0;27;945;3306;1926;1179;141;259;11565;9698;94;7615;3389;406,06;346,26;-402
2022-08-05T00:30:00;1005;367;74;1817;0;27;945;3310;1931;1043;28;259;11385;9495;7;7488;3318;406,06;346,26;-404
2022-08-05T00:45:00;1005;329;59;1919;0;27;944;3305;1935;1025;6;259;11264;9286;19;7468;3345;406,06;346,26;-405
