"datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable"
"2022-07-24T19:45:00;1025;419;474;232;722;28;981;3038;1325;2562;1660;268;12023;10595;1;8174;4560"
"2022-07-24T20:00:00;1026;380;425;225;499;28;981;3034;1324;2582;1699;269;12005;10856;0;8190;4282"
"2022-07-24T20:15:00;1027;427;388;225;322;28;982;3042;1337;2575;1869;269;11962;11027;0;8205;4286"
"2022-07-24T20:30:00;1028;429;373;246;181;28;982;3038;1374;2562;1877;269;11876;11076;0;8225;4162"
"2022-07-24T20:45:00;1026;422;376;300;79;28;982;3039;1386;2576;1915;270;11822;11067;0;8253;4146"
"2022-07-24T21:00:00;1024;398;418;370;25;28;982;3040;1395;2586;2037;268;11761;10948;0;8271;4300"
"2022-07-24T21:15:00;1024;403;460;436;5;28;982;3038;1411;2578;1802;268;11742;10841;0;8277;4158"
"2022-07-24T21:30:00;1024;406;484;512;1;28;982;3038;1431;2579;1844;272;11815;10819;0;8302;4299"
"2022-07-24T21:45:00;1024;405;492;583;0;28;983;3030;1444;2580;1777;272;11890;10814;0;8309;4309"
"2022-07-24T22:00:00;1023;384;532;685;0;28;983;3049;1456;2594;1845;274;11997;10779;1;8356;4497"
"2022-07-24T22:15:00;1023;355;605;803;0;28;983;3046;1474;2605;1460;274;11918;10510;1;8382;4274"
"2022-07-24T22:30:00;1024;348;696;926;0;28;983;3038;1487;2611;1177;274;11764;10142;7;8393;4199"
"2022-07-24T22:45:00;1024;335;774;1052;0;28;983;3016;1504;2613;810;275;11634;9809;23;8391;4023"
"2022-07-24T23:00:00;1023;380;861;1205;0;28;983;3014;1572;2613;1126;275;11571;9505;3;8457;4623"
"2022-07-24T23:15:00;1024;339;900;1285;0;28;983;2984;1595;2603;662;275;11431;9246;2;8440;4238"
"2022-07-24T23:30:00;1024;335;982;1439;0;28;983;2961;1591;2537;320;275;11230;8809;26;8347;4128"
"2022-07-24T23:45:00;1026;346;1034;1578;0;28;984;2950;1589;2318;318;274;11164;8553;132;8115;4330"
"2022-07-25T00:00:00;1024;334;1013;1788;0;28;985;2956;1576;1796;395;276;10982;8181;12;7589;4582"
"2022-07-25T00:15:00;1025;334;1015;1976;0;28;983;2953;1641;1524;219;274;10836;7846;32;7375;4597"
"2022-07-25T00:30:00;1024;342;1028;2213;0;28;983;2935;1684;1346;22;276;10732;7492;135;7224;4657"
"2022-07-25T00:45:00;1024;327;1066;2406;0;28;982;2918;1723;1205;14;277;10781;7309;380;7105;4865"
"2022-07-25T01:00:00;1025;341;1070;2606;0;28;985;2946;1749;1036;40;276;10651;6975;110;6992;5110"
"2022-07-25T01:15:00;1024;329;1051;2802;0;28;984;2945;1773;987;24;276;10714;6861;171;6965;5258"
"2022-07-25T01:30:00;1024;326;1050;2965;0;28;984;2950;1783;931;27;277;10945;6930;403;6925;5420"
"2022-07-25T01:45:00;1023;328;1032;3134;0;28;984;2945;1792;915;32;275;10996;6831;667;6911;5577"
"2022-07-25T02:00:00;1020;325;958;3244;0;28;987;2953;1785;839;2;277;10864;6662;847;6841;5577"
"2022-07-25T02:15:00;1021;323;887;3323;0;28;987;2959;1779;832;2;275;10926;6716;960;6832;5584"
"2022-07-25T02:30:00;1021;321;777;3375;0;28;986;2963;1797;837;0;275;10902;6750;1115;6858;5522"
"2022-07-25T02:45:00;1021;322;692;3457;0;28;986;2967;1828;842;0;275;10847;6698;1083;6898;5520"
"2022-07-25T03:00:00;1022;320;581;3489;0;28;987;2971;1853;860;1;274;10848;6779;1079;6945;5441"
"2022-07-25T03:15:00;1022;320;508;3584;0;28;986;2962;1853;892;0;277;10856;6764;1049;6970;5462"
"2022-07-25T03:30:00;1022;322;435;3654;0;28;987;2961;1849;905;0;278;10835;6746;1014;6980;5461"
"2022-07-25T03:45:00;1021;320;376;3716;0;28;986;2971;1851;910;1;277;10743;6651;1103;6995;5462"
"2022-07-25T04:00:00;1022;323;347;3754;0;28;986;2953;1853;880;55;276;11005;6904;961;6948;5529"
"2022-07-25T04:15:00;1021;327;323;3810;0;28;987;2970;1859;895;27;278;11158;7025;930;6989;5536"
"2022-07-25T04:30:00;1021;324;315;3863;0;28;988;2972;1844;902;13;275;11172;6995;802;6981;5564"
"2022-07-25T04:45:00;1019;323;314;3925;0;28;988;2964;1831;902;18;276;11291;7052;732;6961;5627"
"2022-07-25T05:00:00;1019;333;326;3953;2;28;987;2951;1820;958;13;272;11701;7420;859;6988;5674"
"2022-07-25T05:15:00;1018;331;341;3954;5;28;989;2948;1824;971;14;273;11661;7361;742;7005;5691"
"2022-07-25T05:30:00;1016;334;343;3986;25;28;990;2946;1816;958;13;273;11766;7413;582;6983;5745"
"2022-07-25T05:45:00;1015;337;354;3981;64;28;989;2938;1793;990;22;271;11881;7482;273;6981;5801"
"2022-07-25T06:00:00;1015;340;372;3985;146;28;989;2946;1736;1103;11;272;12777;8275;512;7046;5897"
"2022-07-25T06:15:00;1014;347;406;3844;278;28;989;3005;1702;1108;108;273;13186;8658;273;7077;6025"
"2022-07-25T06:30:00;1014;344;425;3752;453;28;989;2987;1710;1116;220;267;13350;8721;222;7069;6236"
"2022-07-25T06:45:00;1011;349;463;3658;696;28;990;2975;1719;1165;455;271;13699;8883;235;7120;6660"
"2022-07-25T07:00:00;1013;344;484;3508;1006;28;989;2943;1696;1212;381;277;14099;9101;169;7117;6764"
"2022-07-25T07:15:00;1013;377;495;3358;1375;28;990;2932;1698;1150;432;275;14402;9174;112;7045;7078"
"2022-07-25T07:30:00;1013;356;489;3030;1794;28;990;2949;1702;1151;553;273;14718;9405;64;7065;7263"
"2022-07-25T07:45:00;1012;371;485;2770;2273;28;990;2945;1685;1167;645;274;14898;9371;60;7061;7584"
"2022-07-25T08:00:00;1015;358;495;2478;2792;28;988;2951;1675;1204;1078;275;15218;9453;57;7093;8244"
"2022-07-25T08:15:00;1016;380;462;2215;3294;28;990;2977;1669;1148;1030;272;15407;9436;57;7056;8425"
"2022-07-25T08:30:00;1016;395;440;1997;3811;28;989;2980;1667;1152;860;272;15684;9436;52;7060;8547"
"2022-07-25T08:45:00;1017;379;431;1824;4311;28;988;2974;1669;1128;741;272;15814;9248;7;7031;8731"
"2022-07-25T09:00:00;1018;392;406;1669;4797;28;988;2994;1616;1064;779;270;16034;9163;3;6932;9089"
"2022-07-25T09:15:00;1016;375;395;1624;5255;28;987;3005;1583;985;526;265;16106;8832;11;6825;9219"
"2022-07-25T09:30:00;1015;365;395;1613;5698;28;985;3001;1560;999;242;269;16282;8576;30;6814;9356"
"2022-07-25T09:45:00;1016;354;381;1623;6125;28;985;2995;1553;988;212;271;16438;8309;147;6792;9739"
"2022-07-25T10:00:00;1018;384;326;1705;6477;28;984;2972;1549;948;471;267;16509;8001;60;6720;10409"
"2022-07-25T10:15:00;1017;366;249;1799;6808;28;984;2956;1523;946;336;264;16616;7760;52;6673;10603"
"2022-07-25T10:30:00;1016;363;250;1923;7129;28;983;2952;1503;956;243;265;16844;7543;195;6659;10952"
"2022-07-25T10:45:00;1016;356;287;2075;7401;28;982;2907;1435;899;143;265;16901;7138;316;6488;11306"
"2022-07-25T11:00:00;1016;360;381;2236;7645;28;982;2864;1321;870;76;268;16905;6644;511;6305;11742"
"2022-07-25T11:15:00;1015;363;364;2289;7836;28;981;2860;1289;862;116;265;17195;6706;707;6257;12011"
"2022-07-25T11:30:00;1014;369;388;2376;7972;28;981;2866;1241;823;75;267;17061;6325;823;6178;12222"
"2022-07-25T11:45:00;1015;370;477;2526;8088;28;979;2878;1207;782;60;269;17237;6146;992;6115;12564"
"2022-07-25T12:00:00;1015;394;545;2586;8118;28;980;2884;1047;775;30;268;17597;6348;1290;5954;12716"
"2022-07-25T12:15:00;1012;386;576;2708;8166;28;980;2883;1015;787;38;268;17541;6091;1558;5933;12914"
"2022-07-25T12:30:00;1011;377;610;2734;8151;28;980;2875;979;793;3;266;17263;5769;1554;5893;12914"
"2022-07-25T12:45:00;1012;373;709;2903;8127;28;979;2857;919;795;1;265;17506;5767;1614;5815;13153"
"2022-07-25T13:00:00;1013;375;718;3034;8048;28;978;2893;889;780;3;265;17505;5706;1625;5805;13219"
"2022-07-25T13:15:00;1012;361;787;3136;7966;28;978;2876;874;734;11;263;17527;5639;1684;5725;13301"
"2022-07-25T13:30:00;1012;363;819;3303;7860;28;979;2867;848;730;47;267;17305;5323;1794;5691;13432"
"2022-07-25T13:45:00;1012;386;839;3294;7655;28;977;2846;844;733;61;266;17330;5542;1796;5666;13275"
"2022-07-25T14:00:00;1011;395;865;3465;7394;28;978;2794;838;719;42;265;17115;5392;1746;5594;13200"
"2022-07-25T14:15:00;1011;378;909;3528;7229;28;978;2779;852;717;3;265;17319;5653;1725;5591;13086"
"2022-07-25T14:30:00;1012;378;860;3689;6990;28;978;2776;855;715;0;264;16762;5223;1676;5588;12957"
"2022-07-25T14:45:00;1009;370;874;3908;6743;28;977;2787;848;716;0;263;16899;5375;1696;5591;12932"
"2022-07-25T15:00:00;1009;374;965;4232;6445;28;976;2785;873;707;1;262;16818;5177;1691;5603;13054"
"2022-07-25T15:15:00;1009;371;1000;4455;6145;28;975;2815;895;717;1;262;17269;5669;1660;5664;13009"
"2022-07-25T15:30:00;1009;370;985;4545;5825;28;976;2828;911;720;0;262;17292;5937;1599;5697;12762"
"2022-07-25T15:45:00;1007;384;974;4520;5526;28;976;2818;923;731;6;264;17303;6284;1491;5712;12445"
"2022-07-25T16:00:00;1007;393;982;4594;5211;28;975;2756;929;744;3;263;16851;6064;1588;5667;12218"
"2022-07-25T16:15:00;1007;388;985;4745;4941;28;975;2755;926;749;1;262;16840;6170;1483;5667;12095"
"2022-07-25T16:30:00;1004;389;1016;4797;4580;28;975;2803;934;780;0;261;16731;6338;1370;5753;11814"
"2022-07-25T16:45:00;1005;391;1024;4857;4186;28;975;2855;981;808;0;261;16159;6093;1095;5880;11491"
"2022-07-25T17:00:00;1006;409;1021;4830;3828;28;973;2925;1101;817;21;263;16408;6730;1122;6079;11143"
"2022-07-25T17:15:00;1010;382;1017;4825;3438;28;975;2930;1151;824;20;262;16409;7130;888;6142;10720"
"2022-07-25T17:30:00;1010;386;1065;4877;3108;28;976;2945;1252;819;67;259;16162;7114;539;6251;10541"
"2022-07-25T17:45:00;1008;393;1054;4936;2750;28;977;2956;1342;815;80;262;15929;7189;424;6352;10249"
"2022-07-25T18:00:00;1007;385;1078;4944;2428;28;974;2958;1412;920;35;263;16111;7662;674;6527;9905"
"2022-07-25T18:15:00;1010;390;1077;4923;2108;28;976;2977;1483;982;26;263;16099;7992;626;6681;9562"
"2022-07-25T18:30:00;1010;402;1123;4817;1793;28;975;2984;1537;1046;86;264;15934;8201;480;6806;9259"
"2022-07-25T18:45:00;1008;388;1197;4795;1539;28;976;2973;1501;1100;56;264;15822;8291;412;6814;9011"
"2022-07-25T19:00:00;1008;383;1167;4892;1288;28;974;2947;1433;1122;188;264;15751;8404;565;6740;8954"
"2022-07-25T19:15:00;1008;386;1160;4917;1035;28;977;2983;1362;1135;176;265;15654;8543;355;6722;8710"
"2022-07-25T19:30:00;1007;386;1191;4780;809;28;977;2966;1340;1111;354;265;15633;8854;288;6659;8555"
"2022-07-25T19:45:00;1008;382;1156;4844;622;28;977;2991;1375;1099;374;264;15492;8870;132;6706;8414"
"2022-07-25T20:00:00;1010;384;1139;4703;447;28;977;2987;1448;1121;547;261;15226;8937;17;6794;8258"
"2022-07-25T20:15:00;1011;395;1151;4438;299;28;979;3005;1440;1124;580;269;15053;9165;4;6817;7902"
"2022-07-25T20:30:00;1011;389;1148;4260;173;28;979;3001;1457;1143;681;272;14802;9222;4;6852;7690"
"2022-07-25T20:45:00;1009;390;1155;4219;80;28;980;3008;1464;1220;683;273;14566;9113;4;6945;7564"
"2022-07-25T21:00:00;1008;361;1215;4090;23;28;982;3009;1485;1314;485;275;14456;9128;6;7065;7210"
"2022-07-25T21:15:00;1009;358;1212;3904;5;28;983;3019;1494;1330;438;274;14225;9104;4;7100;6954"
"2022-07-25T21:30:00;1007;365;1211;3741;1;28;983;3013;1560;1344;455;275;14130;9178;3;7175;6808"
"2022-07-25T21:45:00;1001;356;1202;3511;0;28;983;3010;1578;1333;487;275;14056;9343;4;7179;6585"
"2022-07-25T22:00:00;1002;376;1200;3513;0;28;984;3012;1608;1338;1024;274;13972;9259;2;7216;7143"
"2022-07-25T22:15:00;1003;371;1178;3444;0;28;982;3030;1608;1348;882;274;13834;9212;20;7242;6906"
"2022-07-25T22:30:00;1008;365;1142;3213;0;28;982;3055;1607;1257;640;274;13601;9245;7;7175;6396"
"2022-07-25T22:45:00;1007;367;1186;3122;0;28;981;3069;1610;1266;354;273;13285;8976;69;7199;6064"
"2022-07-25T23:00:00;1006;364;1160;3060;0;28;985;3101;1610;1261;279;271;12939;8720;139;7228;5897"
"2022-07-25T23:15:00;1006;366;1085;3112;0;28;985;3111;1590;1246;136;271;12761;8564;183;7203;5733"
"2022-07-25T23:30:00;1007;372;1009;3019;0;28;986;3132;1619;1170;198;272;12662;8635;317;7179;5633"
"2022-07-25T23:45:00;1007;366;935;2924;0;28;985;3144;1617;1139;134;273;12477;8618;379;7158;5394"
"2022-07-26T00:00:00;1006;379;938;2869;0;28;980;3164;1603;1064;305;273;12048;8241;41;7084;5525"
"2022-07-26T00:15:00;1006;366;892;2937;0;28;977;3157;1594;1081;254;274;11903;8073;33;7083;5483"
"2022-07-26T00:30:00;1004;355;870;2864;0;28;975;3167;1591;1047;94;274;11986;8252;42;7054;5215"
"2022-07-26T00:45:00;1004;354;875;2787;0;28;976;3175;1582;1018;112;274;11937;8275;50;7025;5160"
"2022-07-26T01:00:00;1006;360;908;2726;0;28;979;3181;1576;1012;424;274;11828;8195;30;7022;5452"
"2022-07-26T01:15:00;1006;357;946;2684;0;28;978;3173;1577;944;383;273;11722;8092;24;6945;5404"
"2022-07-26T01:30:00;1006;355;933;2653;0;28;979;3182;1579;937;282;275;11629;8044;14;6952;5257"
"2022-07-26T01:45:00;1006;353;948;2621;0;28;978;3176;1579;933;221;275;11590;8021;16;6941;5177"
"2022-07-26T02:00:00;1007;356;965;2570;0;28;981;3189;1586;932;172;273;11449;7915;51;6961;5098"
"2022-07-26T02:15:00;1006;351;994;2507;0;28;980;3178;1587;923;135;271;11385;7884;55;6939;5021"
"2022-07-26T02:30:00;1007;352;1035;2403;0;28;979;3182;1591;949;61;272;11333;7895;90;6973;4886"
"2022-07-26T02:45:00;1007;355;1048;2355;0;28;979;3176;1594;1012;138;271;11409;8006;188;7032;4931"
"2022-07-26T03:00:00;1008;359;1067;2326;0;28;981;3181;1594;1016;173;271;11641;8248;270;7043;4961"
"2022-07-26T03:15:00;1009;359;1064;2287;0;28;981;3177;1595;994;158;269;11648;8296;272;7016;4905"
"2022-07-26T03:30:00;1008;357;1215;2235;0;28;979;3154;1586;1105;35;270;11569;8119;351;7094;4878"
"2022-07-26T03:45:00;1006;359;1212;2218;0;28;979;3137;1584;1165;41;271;11414;7984;316;7136;4864"
"2022-07-26T04:00:00;1006;365;1137;2237;0;28;980;3171;1581;1162;87;272;11451;8078;249;7166;4860"
"2022-07-26T04:15:00;1006;368;1140;2281;0;28;980;3177;1583;1153;94;273;11498;8078;231;7166;4917"
"2022-07-26T04:30:00;1006;371;1157;2340;0;28;980;3178;1593;1132;106;274;11700;8204;187;7157;5008"
"2022-07-26T04:45:00;1004;377;1163;2359;0;28;980;3177;1605;1193;113;272;11846;8324;184;7227;5044"
"2022-07-26T05:00:00;1004;374;1185;2453;1;28;979;3192;1572;1200;82;269;11997;8358;244;7212;5127"
"2022-07-26T05:15:00;1004;376;1216;2479;3;28;979;3189;1601;1137;88;269;12176;8478;245;7175;5194"
"2022-07-26T05:30:00;1005;379;1216;2509;19;28;979;3185;1601;1356;82;270;12239;8495;132;7391;5238"
"2022-07-26T05:45:00;1003;428;1184;2606;47;28;980;3188;1615;1553;106;269;12472;8636;77;7605;5402"
"2022-07-26T06:00:00;1003;438;1235;2644;92;28;980;3174;1635;1703;633;271;13100;9128;127;7763;6073"
"2022-07-26T06:15:00;1003;453;1222;2642;177;28;981;3183;1507;1782;770;269;13489;9448;38;7722;6295"
"2022-07-26T06:30:00;1003;449;1254;2656;297;28;983;3185;1484;1807;1060;267;13775;9569;31;7726;6747"
"2022-07-26T06:45:00;1003;447;1206;2610;455;28;981;3191;1486;1835;1323;267;14008;9738;3;7760;7072"
"2022-07-26T07:00:00;1004;422;1199;2566;648;28;978;3184;1487;1992;1577;275;14408;9995;3;7916;7444"
"2022-07-26T07:15:00;1005;424;1216;2520;881;28;982;3185;1493;1956;1670;275;14663;10047;3;7891;7744"
"2022-07-26T07:30:00;1007;450;1173;2480;1155;28;983;3197;1484;1950;1729;275;14889;10081;3;7889;8022"
"2022-07-26T07:45:00;1007;449;1166;2421;1465;28;982;3188;1483;1993;1703;276;15074;10023;3;7922;8239"
"2022-07-26T08:00:00;1010;436;1220;2427;1817;28;981;3171;1493;2097;1609;277;15280;9817;3;8019;8547"
"2022-07-26T08:15:00;1010;419;1235;2498;2200;28;991;3166;1492;2010;1423;278;15371;9439;2;7937;8813"
"2022-07-26T08:30:00;1012;407;1232;2614;2589;28;991;3157;1487;2003;1147;277;15615;9180;12;7915;9029"
"2022-07-26T08:45:00;1012;387;1227;2646;3001;28;991;3156;1486;2016;886;278;15751;8879;58;7927;9187"
"2022-07-26T09:00:00;1014;409;1187;2735;3390;28;992;3158;1472;1939;359;277;15800;8489;67;7838;9122"
"2022-07-26T09:15:00;1013;443;1116;2917;3809;28;991;3053;1467;1658;219;276;15911;8070;98;7445;9545"
"2022-07-26T09:30:00;1013;406;1067;3057;4221;28;991;3022;1482;1601;20;279;16080;7736;191;7375;9812"
"2022-07-26T09:45:00;1013;402;1060;3074;4549;28;993;3025;1504;1544;0;279;16214;7531;404;7345;10126"
"2022-07-26T10:00:00;1011;421;1091;3182;4793;28;993;3038;1486;1512;102;280;16356;7291;153;7309;10628"
"2022-07-26T10:15:00;1017;411;1101;3229;4984;28;992;3036;1469;1465;12;280;16541;7227;201;7242;10782"
"2022-07-26T10:30:00;1018;410;1061;3329;5161;28;993;3022;1463;1427;1;282;16664;7113;324;7187;11008"
"2022-07-26T10:45:00;1018;401;1037;3379;5283;28;993;3008;1433;1376;19;281;16979;7280;495;7091;11165"
"2022-07-26T11:00:00;1019;415;1011;3475;5421;28;993;3000;1444;1367;70;279;17241;7335;706;7083;11439"
"2022-07-26T11:15:00;1019;402;1005;3577;5543;28;994;2978;1467;1147;33;280;17458;7333;672;6866;11607"
"2022-07-26T11:30:00;1020;422;1003;3558;5673;28;994;2966;1473;1106;57;278;17595;7361;663;6817;11761"
"2022-07-26T11:45:00;1021;398;942;3610;5855;28;993;2958;1482;1083;25;280;17674;7268;751;6796;11879"
"2022-07-26T12:00:00;1019;392;926;3632;5954;28;993;2962;1505;985;1;279;17669;7157;1061;6724;11952"
"2022-07-26T12:15:00;1018;396;908;3695;5958;28;994;2966;1494;1039;1;279;17278;6717;1359;6772;12004"
"2022-07-26T12:30:00;1017;405;902;3636;6012;28;993;2973;1490;1038;0;280;17456;6907;1314;6774;12000"
"2022-07-26T12:45:00;1017;402;877;3701;5980;28;992;2975;1495;1039;0;279;17450;6893;1407;6780;12005"
"2022-07-26T13:00:00;1018;454;812;3686;5952;28;993;2958;1483;1022;80;279;17331;6882;1310;6735;12030"
"2022-07-26T13:15:00;1018;485;810;3598;5945;28;993;2942;1483;991;159;278;17217;6864;1314;6687;12043"
"2022-07-26T13:30:00;1018;469;815;3468;5961;28;992;2951;1482;984;108;277;17115;6872;1327;6686;11867"
"2022-07-26T13:45:00;1017;402;892;3457;5878;28;992;2952;1481;1003;27;275;16914;6688;1393;6703;11701"
"2022-07-26T14:00:00;1017;402;892;3495;5867;28;992;2962;1477;1064;31;271;16919;6667;1245;6766;11732"
"2022-07-26T14:15:00;1016;400;892;3535;5849;28;992;2950;1469;1093;4;272;16980;6704;1307;6776;11724"
"2022-07-26T14:30:00;1015;408;866;3438;5743;28;993;2971;1462;1071;50;276;16736;6690;1273;6773;11548"
"2022-07-26T14:45:00;1015;406;805;3423;5635;28;992;2961;1470;1158;64;276;16642;6780;1205;6857;11376"
"2022-07-26T15:00:00;1013;408;815;3406;5479;28;993;2957;1467;1244;41;278;16561;6861;1421;6939;11190"
"2022-07-26T15:15:00;1012;406;847;3370;5407;28;992;2954;1455;1274;19;277;16330;6707;1306;6952;11089"
"2022-07-26T15:30:00;1012;409;950;3345;5277;28;992;2926;1399;1282;4;278;16063;6493;1231;6877;11025"
"2022-07-26T15:45:00;1011;415;905;3373;5116;28;992;2923;1356;1282;1;277;15791;6399;1166;6830;10849"
"2022-07-26T16:00:00;1011;415;944;3479;4956;28;993;2945;1305;1342;3;278;15729;6351;1284;6863;10836"
"2022-07-26T16:15:00;1010;415;933;3445;4780;28;993;2959;1274;1366;0;278;15930;6772;1181;6870;10611"
"2022-07-26T16:30:00;1009;415;917;3427;4563;28;993;2966;1327;1429;0;281;15709;6803;1064;6996;10359"
"2022-07-26T16:45:00;1008;412;903;3383;4333;28;993;2947;1377;1431;0;281;15424;6806;810;7029;10067"
"2022-07-26T17:00:00;1009;443;783;3430;4059;28;991;2966;1460;1640;4;281;15520;7248;800;7338;9756"
"2022-07-26T17:15:00;1009;419;796;3352;3771;28;992;2963;1527;1873;2;281;15369;7451;530;7636;9377"
"2022-07-26T17:30:00;1012;432;802;3230;3498;28;993;2957;1529;2093;11;280;15184;7654;255;7852;9013"
"2022-07-26T17:45:00;1012;482;809;3165;3182;28;993;2964;1534;2229;191;281;15097;7941;299;8001;8869"
"2022-07-26T18:00:00;1013;429;902;3048;2797;28;991;2966;1550;2430;152;281;14983;8235;225;8218;8369"
"2022-07-26T18:15:00;1012;433;891;2978;2455;28;993;2972;1546;2561;335;281;14920;8595;166;8353;8132"
"2022-07-26T18:30:00;1014;498;857;2860;2135;28;993;2989;1530;2683;585;279;14910;9058;71;8474;7977"
"2022-07-26T18:45:00;1011;507;839;2738;1774;28;992;2988;1536;2724;967;282;14837;9488;4;8522;7864"
"2022-07-26T19:00:00;1013;451;924;2615;1445;28;991;2969;1579;2804;890;277;14816;9832;1;8620;7366"
"2022-07-26T19:15:00;1014;484;918;2489;1131;28;992;2982;1600;2844;1055;275;14623;10085;1;8693;7119"
"2022-07-26T19:30:00;1014;501;930;2389;863;28;992;2982;1604;2854;1292;271;14478;10295;1;8703;7017"
"2022-07-26T19:45:00;1014;511;910;2276;648;28;992;2981;1603;2881;1412;272;14334;10501;0;8729;6799"
"2022-07-26T20:00:00;1014;500;943;2167;445;28;992;2982;1602;2892;1387;271;14234;10679;0;8739;6484"
"2022-07-26T20:15:00;1014;507;978;2025;280;28;992;2988;1603;2909;1387;272;14103;10820;0;8764;6219"
"2022-07-26T20:30:00;1015;524;960;1871;149;28;993;3006;1601;2921;1446;273;13891;10912;0;8794;5993"
"2022-07-26T20:45:00;1014;507;966;1878;59;28;992;2997;1603;2949;1425;272;13700;10797;0;8813;5877"
"2022-07-26T21:00:00;1015;490;883;1841;14;28;992;3015;1606;2967;1572;272;13567;10829;0;8852;5843"
"2022-07-26T21:15:00;1015;489;907;1728;2;28;992;3012;1605;2943;1478;272;13524;10887;0;8824;5647"
"2022-07-26T21:30:00;1015;474;968;1612;0;28;992;3009;1602;2877;1406;273;13489;10909;0;8753;5503"
"2022-07-26T21:45:00;1015;459;952;1612;0;28;992;3022;1611;2859;1336;273;13428;10865;3;8757;5402"
"2022-07-26T22:00:00;1014;473;930;1596;0;28;993;3033;1618;2845;1780;274;13293;10767;2;8763;5821"
"2022-07-26T22:15:00;1013;439;959;1598;0;28;993;3024;1644;2857;1441;274;13047;10490;2;8792;5478"
"2022-07-26T22:30:00;1013;436;942;1660;0;28;994;3030;1614;2859;1113;275;12822;10220;3;8772;5192"
"2022-07-26T22:45:00;1013;435;937;1695;0;28;993;3030;1600;2864;858;274;12641;10010;39;8761;4966"
"2022-07-26T23:00:00;1013;480;929;1716;0;28;995;3038;1585;2892;826;274;12411;9765;3;8784;4992"
"2022-07-26T23:15:00;1014;454;967;1740;0;28;994;3021;1567;2876;637;274;12292;9585;9;8732;4840"
"2022-07-26T23:30:00;1015;438;882;1768;0;28;993;3034;1563;2825;507;274;12078;9428;37;8689;4638"
"2022-07-26T23:45:00;1016;434;850;1752;0;28;993;3026;1583;2816;421;275;11907;9305;42;8693;4501"
"2022-07-27T00:00:00;1014;427;973;1742;0;28;994;2971;1589;2582;147;276;11707;8992;96;8412;4331"
"2022-07-27T00:15:00;1013;421;995;1743;0;28;986;2941;1590;2307;105;276;11628;8891;134;8100;4305"
"2022-07-27T00:30:00;1014;414;1004;1724;0;28;984;2945;1595;2158;88;276;11549;8820;175;7958;4272"
"2022-07-27T00:45:00;1014;414;1015;1737;0;28;985;2949;1592;2141;32;276;11481;8729;186;7943;4240"
"2022-07-27T01:00:00;1015;436;980;1735;0;28;987;2954;1586;2211;85;275;11329;8615;144;8013;4279"
"2022-07-27T01:15:00;1014;428;966;1717;0;28;986;2954;1593;2203;61;276;11203;8520;134;8012;4214"
"2022-07-27T01:30:00;1015;411;969;1675;0;28;988;2951;1594;2212;84;276;11197;8554;155;8021;4182"
"2022-07-27T01:45:00;1015;396;975;1627;0;28;986;2962;1596;2228;42;275;11146;8544;205;8047;4083"
"2022-07-27T02:00:00;1016;400;997;1555;0;28;989;2994;1584;2220;19;276;11041;8489;283;8063;4015"
"2022-07-27T02:15:00;1018;402;1014;1559;0;28;988;2992;1582;2217;7;275;11012;8439;308;8054;4028"
"2022-07-27T02:30:00;1018;403;1045;1626;0;28;987;2996;1584;2218;10;275;10984;8312;381;8060;4130"
"2022-07-27T02:45:00;1016;403;1047;1616;0;28;987;3003;1595;2224;19;273;11072;8409;385;8082;4129"
"2022-07-27T03:00:00;1017;403;1096;1528;0;28;990;2993;1601;2248;13;269;11105;8481;462;8101;4085"
"2022-07-27T03:15:00;1016;399;1130;1528;0;28;990;2971;1600;2245;13;274;11055;8397;470;8080;4114"
"2022-07-27T03:30:00;1017;398;1130;1541;0;28;990;2977;1599;2247;14;273;11108;8438;491;8086;4128"
"2022-07-27T03:45:00;1014;397;1062;1605;0;28;989;2990;1598;2243;24;274;11065;8399;504;8094;4130"
"2022-07-27T04:00:00;1014;398;1069;1620;0;28;990;3014;1587;2230;12;273;11153;8464;608;8094;4141"
"2022-07-27T04:15:00;1014;399;1103;1610;0;28;990;3010;1584;2241;25;276;11155;8442;602;8101;4179"
"2022-07-27T04:30:00;1015;398;1207;1653;0;28;989;3003;1582;2252;4;275;11222;8362;562;8101;4305"
"2022-07-27T04:45:00;1013;399;1319;1687;0;28;990;3011;1580;2231;0;275;11396;8390;560;8087;4446"
"2022-07-27T05:00:00;1014;406;1328;1749;1;28;988;3016;1572;2211;0;273;11718;8640;640;8060;4526"
"2022-07-27T05:15:00;1014;401;1264;1772;2;28;991;3038;1571;2215;12;274;11847;8809;523;8089;4493"
"2022-07-27T05:30:00;1015;402;1216;1765;15;28;991;3048;1576;2210;110;274;12003;9008;366;8099;4551"
"2022-07-27T05:45:00;1014;392;1195;1788;41;28;990;3061;1583;2286;156;273;12180;9155;209;8193;4614"
"2022-07-27T06:00:00;1015;393;1182;1785;93;28;990;3110;1582;2488;197;271;12705;9645;393;8441;4693"
"2022-07-27T06:15:00;1014;399;1299;1778;195;28;988;3111;1586;2659;171;270;13128;9856;286;8614;4884"
"2022-07-27T06:30:00;1014;410;1380;1787;337;28;990;3117;1592;2703;155;271;13464;9961;193;8673;5111"
